Año,Emisión,Emisión_ID,Provincia,Provincia_ID,Emisión Anual
2014,PM25,6,Málaga,29,11.7818
2014,PM25,6,Murcia,30,10.5727
2014,PM25,6,Navarra,31,10.5293
2014,PM25,6,Asturias,33,9.2388
2014,PM25,6,Cantabria,39,9.2826
2014,PM25,6,Sevilla,41,11.978
2014,PM25,6,Tarragona,43,10.5598
2014,PM25,6,Toledo,45,5.2863
2014,PM25,6,Valencia,46,10.7997
2014,PM25,6,Bizkaia,48,9.3374
2014,PM25,6,Zamora,49,4.504
2014,PM25,6,Zaragoza,50,11.5736
2014,Pb,7,Álava,1,0.0119
2014,Pb,7,Alicante,3,0.0015
2014,Pb,7,Almería,4,0.0046
2014,Pb,7,Badajoz,6,0.0019
2014,Pb,7,Islas Baleares,7,0.0023
2014,Pb,7,Barcelona,8,0.0125
2014,Pb,7,Burgos,9,0.0023
2014,Pb,7,Cáceres,10,0.0008
2014,Pb,7,Cádiz,11,0.0063
2014,Pb,7,Castellón,12,0.0086
2014,Pb,7,Ciudad Real,13,0.0019
2014,Pb,7,Córdoba,14,0.022
2014,Pb,7,A Coruña,15,0.0026
2014,Pb,7,Girona,17,0.0082
2014,Pb,7,Granada,18,0.0045
2014,Pb,7,Guadalajara,19,0.0032
2014,Pb,7,Gipuzkoa,20,0.0103
2014,Pb,7,Huelva,21,0.0059
2014,Pb,7,Jaén,23,0.0113
2014,Pb,7,Lleida,25,0.0029
2014,Pb,7,Lugo,27,0.005
2014,Pb,7,Madrid,28,0.0046
2014,Pb,7,Málaga,29,0.0033
2014,Pb,7,Murcia,30,0.0024
2014,Pb,7,Asturias,33,0.0125
2014,Pb,7,Pontevedra,36,0.0053
2014,Pb,7,Salamanca,37,0.0022
2014,Pb,7,Santa Cruz de Tenerife,38,0.003
2014,Pb,7,Cantabria,39,0.0079
2014,Pb,7,Sevilla,41,0.0048
2014,Pb,7,Tarragona,43,0.0036
2014,Pb,7,Toledo,45,0.0014
2014,Pb,7,Valencia,46,0.0018
2014,Pb,7,Valladolid,47,0.0355
2014,Pb,7,Bizkaia,48,0.0351
2014,Pb,7,Zaragoza,50,0.0034
2015,As,1,Álava,1,0.3708
2015,As,1,Alicante,3,0.214
2015,As,1,Almería,4,0.5242
2015,As,1,Ávila,5,0.0421
2015,As,1,Badajoz,6,0.0726
2015,As,1,Islas Baleares,7,0.6643
2015,As,1,Barcelona,8,0.9519
2015,As,1,Cáceres,10,0.4323
2015,As,1,Cádiz,11,0.4818
2015,As,1,Castellón,12,0.556
2015,As,1,Ciudad Real,13,0.259
2015,As,1,Córdoba,14,0.6454
2015,As,1,A Coruña,15,1.0262
2015,As,1,Girona,17,0.5946
2015,As,1,Granada,18,0.4262
2015,As,1,Gipuzkoa,20,0.2835
2015,As,1,Huelva,21,2.0621
2015,As,1,Jaén,23,0.4811
2015,As,1,León,24,2.026
2015,As,1,Lleida,25,0.5943
2015,As,1,Madrid,28,0.5797
2015,As,1,Málaga,29,0.3712
2015,As,1,Murcia,30,0.1747
2015,As,1,Navarra,31,0.2554
2015,As,1,Asturias,33,0.3907
2015,As,1,Salamanca,37,0.9971
2015,As,1,Santa Cruz de Tenerife,38,0.2577
2015,As,1,Cantabria,39,0.2647
2015,As,1,Sevilla,41,0.7932
2015,As,1,Tarragona,43,0.5952
2015,As,1,Toledo,45,0.204
2015,As,1,Valencia,46,0.4365
2015,As,1,Valladolid,47,0.2291
2015,As,1,Bizkaia,48,0.7061
2015,As,1,Zaragoza,50,0.3605
2015,BaP,2,Álava,1,0.1018
2015,BaP,2,Alicante,3,0.0691
2015,BaP,2,Almería,4,0.0725
2015,BaP,2,Badajoz,6,0.0167
2015,BaP,2,Islas Baleares,7,0.0268
2015,BaP,2,Barcelona,8,0.2571
2015,BaP,2,Cáceres,10,0.0127
2015,BaP,2,Cádiz,11,0.0487
2015,BaP,2,Castellón,12,0.09
2015,BaP,2,Ciudad Real,13,0.1904
2015,BaP,2,Córdoba,14,0.075
2015,BaP,2,A Coruña,15,0.1413
2015,BaP,2,Girona,17,0.3615
2015,BaP,2,Granada,18,0.2818
2015,BaP,2,Gipuzkoa,20,0.08
2015,BaP,2,Huelva,21,0.0425
2015,BaP,2,Jaén,23,0.2992
2015,BaP,2,Lleida,25,0.4685
2015,BaP,2,Lugo,27,0.1304
2015,BaP,2,Madrid,28,0.1031
2015,BaP,2,Málaga,29,0.0375
2015,BaP,2,Navarra,31,0.1188
2015,BaP,2,Asturias,33,0.2946
2015,BaP,2,Pontevedra,36,0.0641
2015,BaP,2,Santa Cruz de Tenerife,38,0.0876
2015,BaP,2,Cantabria,39,0.421
2015,BaP,2,Sevilla,41,0.2183
2015,BaP,2,Tarragona,43,0.1599
2015,BaP,2,Toledo,45,0.0278
2015,BaP,2,Valencia,46,0.1392
2015,BaP,2,Bizkaia,48,0.088
2015,Cd,3,Álava,1,0.226
2015,Cd,3,Alicante,3,0.0626
2015,Cd,3,Almería,4,0.1256
2015,Cd,3,Ávila,5,0.2005
2015,Cd,3,Badajoz,6,0.0701
2015,Cd,3,Islas Baleares,7,0.1114
2015,Cd,3,Barcelona,8,0.3456
2015,Cd,3,Cáceres,10,0.1065
2015,Cd,3,Cádiz,11,0.1418
2015,Cd,3,Castellón,12,0.0828
2015,Cd,3,Ciudad Real,13,0.0668
2015,Cd,3,Córdoba,14,1.6211
2015,Cd,3,A Coruña,15,0.8198
2015,Cd,3,Girona,17,0.2043
2015,Cd,3,Granada,18,0.0949
2015,Cd,3,Gipuzkoa,20,0.2096
2015,Cd,3,Huelva,21,0.1899
2015,Cd,3,Jaén,23,0.0994
2015,Cd,3,León,24,0.0554
2015,Cd,3,Lleida,25,0.1279
2015,Cd,3,Madrid,28,0.3089
2015,Cd,3,Málaga,29,0.0684
2015,Cd,3,Murcia,30,0.138
2015,Cd,3,Navarra,31,0.0705
2015,Cd,3,Asturias,33,0.2795
2015,Cd,3,Salamanca,37,0.0469
2015,Cd,3,Santa Cruz de Tenerife,38,0.148
2015,Cd,3,Cantabria,39,0.5191
2015,Cd,3,Sevilla,41,0.1583
2015,Cd,3,Tarragona,43,0.1139
2015,Cd,3,Toledo,45,0.0516
2015,Cd,3,Valencia,46,0.0823
2015,Cd,3,Valladolid,47,0.1852
2015,Cd,3,Bizkaia,48,0.8914
2015,Cd,3,Zaragoza,50,0.0722
2015,Ni,4,Álava,1,2.2882
2015,Ni,4,Alicante,3,2.6108
2015,Ni,4,Almería,4,4.9267
2015,Ni,4,Ávila,5,0.6395
2015,Ni,4,Badajoz,6,0.5298
2015,Ni,4,Islas Baleares,7,2.3283
2015,Ni,4,Barcelona,8,3.995
2015,Ni,4,Cáceres,10,0.7067
2015,Ni,4,Cádiz,11,10.3231
2015,Ni,4,Castellón,12,1.3815
2015,Ni,4,Ciudad Real,13,1.1548
2015,Ni,4,Córdoba,14,2.5413
2015,Ni,4,A Coruña,15,5.6184
2015,Ni,4,Girona,17,2.5955
2015,Ni,4,Granada,18,7.613
2015,Ni,4,Gipuzkoa,20,2.0751
2015,Ni,4,Huelva,21,2.5783
2015,Ni,4,Jaén,23,4.1476
2015,Ni,4,León,24,1.3483
2015,Ni,4,Lleida,25,2.4169
2015,Ni,4,Madrid,28,2.3428
2015,Ni,4,Málaga,29,4.8474
2015,Ni,4,Murcia,30,1.4968
2015,Ni,4,Navarra,31,1.577
2015,Ni,4,Asturias,33,2.4557
2015,Ni,4,Salamanca,37,0.9243
2015,Ni,4,Santa Cruz de Tenerife,38,3.7793
2015,Ni,4,Cantabria,39,2.2723
2015,Ni,4,Sevilla,41,2.6005
2015,Ni,4,Tarragona,43,3.7695
2015,Ni,4,Toledo,45,0.9531
2015,Ni,4,Valencia,46,2.4324
2015,Ni,4,Valladolid,47,0.7712
2015,Ni,4,Bizkaia,48,5.3647
2015,Ni,4,Zaragoza,50,1.2333
2015,PM10,5,Álava,1,14.5551
2015,PM10,5,Alicante,3,20.5398
2015,PM10,5,Almería,4,22.333
2015,PM10,5,Ávila,5,12.8774
2015,PM10,5,Badajoz,6,15.1527
2015,PM10,5,Islas Baleares,7,17.8831
2015,PM10,5,Barcelona,8,26.4228
2015,PM10,5,Cáceres,10,13.5596
2015,PM10,5,Cádiz,11,24.4084
2015,PM10,5,Castellón,12,20.5805
2015,PM10,5,Córdoba,14,23.9107
2015,PM10,5,A Coruña,15,6.4019
2015,PM10,5,Girona,17,24.4904
2015,PM10,5,Granada,18,28.5369
2015,PM10,5,Guadalajara,19,9.0901
2015,PM10,5,Gipuzkoa,20,12.2782
2015,PM10,5,Huelva,21,24.5467
2015,PM10,5,Huesca,22,20.4171
2015,PM10,5,Jaén,23,33.3024
2015,PM10,5,León,24,13.2258
2015,PM10,5,Lleida,25,22.2235
2015,PM10,5,Lugo,27,10.078
2015,PM10,5,Málaga,29,24.7129
2015,PM10,5,Murcia,30,23.5031
2015,PM10,5,Asturias,33,16.4167
2015,PM10,5,Salamanca,37,15.3613
2015,PM10,5,Sevilla,41,26.497
2015,PM10,5,Tarragona,43,23.9742
2015,PM10,5,Teruel,44,17.2548
2015,PM10,5,Toledo,45,13.4691
2015,PM10,5,Valencia,46,21.6018
2015,PM10,5,Valladolid,47,21.3545
2015,PM10,5,Zamora,49,9.1532
2015,PM10,5,Zaragoza,50,19.7688
2015,PM25,6,Alicante,3,12.7795
2015,PM25,6,Almería,4,11.3795
2015,PM25,6,Badajoz,6,8.5684
2015,PM25,6,Islas Baleares,7,11.3474
2015,PM25,6,Barcelona,8,16.2419
2015,PM25,6,Burgos,9,8.9435
2015,PM25,6,Cáceres,10,7.9134
2015,PM25,6,Cádiz,11,14.4039
2015,PM25,6,Castellón,12,17.0709
2015,PM25,6,Córdoba,14,9.6882
2015,PM25,6,A Coruña,15,16.9136
2015,PM25,6,Girona,17,12.0635
2015,PM25,6,Granada,18,17.0063
2015,PM25,6,Guadalajara,19,4.7487
2015,PM25,6,Gipuzkoa,20,8.5484
2015,PM25,6,Huelva,21,18.0228
2015,PM25,6,Huesca,22,11.7742
2015,PM25,6,Jaén,23,20.5881
2015,PM25,6,Lleida,25,12.673
2015,PM25,6,La Rioja,26,12.0484
2015,PM25,6,Lugo,27,8.3952
2015,PM25,6,Madrid,28,12.3599
2015,PM25,6,Málaga,29,14.2558
2015,PM25,6,Murcia,30,12.4867
2015,PM25,6,Navarra,31,11.6142
2015,PM25,6,Asturias,33,10.0048
2015,PM25,6,Cantabria,39,9.8909
2015,PM25,6,Sevilla,41,15.3674
2015,PM25,6,Tarragona,43,12.6973
2015,PM25,6,Teruel,44,8.4984
2015,PM25,6,Toledo,45,6.5981
2015,PM25,6,Valencia,46,12.1532
2015,PM25,6,Bizkaia,48,11.1304
2015,PM25,6,Zamora,49,5.7204
2015,PM25,6,Zaragoza,50,13.1337
2015,Pb,7,Álava,1,0.014
2015,Pb,7,Alicante,3,0.0019
2015,Pb,7,Almería,4,0.0039
2015,Pb,7,Ávila,5,0.0014
2015,Pb,7,Badajoz,6,0.0019
2015,Pb,7,Islas Baleares,7,0.0034
2015,Pb,7,Barcelona,8,0.0118
2015,Pb,7,Cáceres,10,0.0015
2015,Pb,7,Cádiz,11,0.0064
2015,Pb,7,Castellón,12,0.0204
2015,Pb,7,Córdoba,14,0.0315
2015,Pb,7,A Coruña,15,0.108
2015,Pb,7,Girona,17,0.0088
2015,Pb,7,Granada,18,0.0044
2015,Pb,7,Gipuzkoa,20,0.0104
2015,Pb,7,Huelva,21,0.006
2015,Pb,7,Jaén,23,0.0104
2015,Pb,7,León,24,0.0026
2015,Pb,7,Lleida,25,0.0029
2015,Pb,7,Madrid,28,0.0063
2015,Pb,7,Málaga,29,0.004
2015,Pb,7,Murcia,30,0.0024
2015,Pb,7,Asturias,33,0.0064
2015,Pb,7,Salamanca,37,0.11
2015,Pb,7,Santa Cruz de Tenerife,38,0.0022
2015,Pb,7,Cantabria,39,0.0108
2015,Pb,7,Sevilla,41,0.0068
2015,Pb,7,Tarragona,43,0.0039
2015,Pb,7,Toledo,45,0.0021
2015,Pb,7,Valencia,46,0.0155
2015,Pb,7,Valladolid,47,0.0336
2015,Pb,7,Bizkaia,48,0.0349
2015,Pb,7,Zaragoza,50,0.003
2016,As,1,Álava,1,0.3047
2016,As,1,Albacete,2,0.085
2016,As,1,Alicante,3,0.1963
2016,As,1,Almería,4,0.4061
2016,As,1,Badajoz,6,0.3548
2016,As,1,Islas Baleares,7,0.6479
2016,As,1,Barcelona,8,0.9657
2016,As,1,Burgos,9,0.0845
2016,As,1,Cáceres,10,0.2347
2016,As,1,Cádiz,11,0.361
2016,As,1,Castellón,12,0.5855
2016,As,1,Ciudad Real,13,0.113
2016,As,1,Córdoba,14,0.5041
2016,As,1,A Coruña,15,0.9023
2016,As,1,Girona,17,0.6161
2016,As,1,Granada,18,0.2822
2016,As,1,Huelva,21,1.9932
2016,As,1,Jaén,23,0.4147
2016,As,1,León,24,0.5218
2016,As,1,Lleida,25,0.588
2016,As,1,Madrid,28,0.4614
2016,As,1,Málaga,29,0.382
2016,As,1,Murcia,30,0.2213
2016,As,1,Ourense,32,1.7
2016,As,1,Asturias,33,0.4057
2016,As,1,Pontevedra,36,1.7
2016,As,1,Santa Cruz de Tenerife,38,0.2074
2016,As,1,Cantabria,39,0.2388
2016,As,1,Segovia,40,0.0895
2016,As,1,Sevilla,41,0.62
2016,As,1,Tarragona,43,0.5872
2016,As,1,Toledo,45,0.2222
2016,As,1,Valencia,46,0.2845
2016,As,1,Valladolid,47,0.035
2016,As,1,Bizkaia,48,0.3923
2016,As,1,Zaragoza,50,0.3438
2016,BaP,2,Álava,1,0.107
2016,BaP,2,Albacete,2,0.0074
2016,BaP,2,Alicante,3,0.0497
2016,BaP,2,Almería,4,0.0509
2016,BaP,2,Badajoz,6,0.0302
2016,BaP,2,Islas Baleares,7,0.0417
2016,BaP,2,Barcelona,8,0.1727
2016,BaP,2,Cádiz,11,0.0297
2016,BaP,2,Castellón,12,0.0558
2016,BaP,2,Ciudad Real,13,0.1937
2016,BaP,2,Córdoba,14,0.0658
2016,BaP,2,A Coruña,15,0.4514
2016,BaP,2,Girona,17,0.3135
2016,BaP,2,Granada,18,0.2413
2016,BaP,2,Gipuzkoa,20,0.091
2016,BaP,2,Huelva,21,0.0303
2016,BaP,2,Jaén,23,0.3669
2016,BaP,2,Lleida,25,0.2862
2016,BaP,2,Madrid,28,0.1068
2016,BaP,2,Málaga,29,0.0539
2016,BaP,2,Murcia,30,0.0396
2016,BaP,2,Ourense,32,0.5562
2016,BaP,2,Asturias,33,0.3514
2016,BaP,2,Pontevedra,36,0.1321
2016,BaP,2,Santa Cruz de Tenerife,38,0.0885
2016,BaP,2,Cantabria,39,0.1659
2016,BaP,2,Sevilla,41,0.1227
2016,BaP,2,Tarragona,43,0.1483
2016,BaP,2,Toledo,45,0.0725
2016,BaP,2,Valencia,46,0.0988
2016,BaP,2,Bizkaia,48,0.1325
2016,BaP,2,Zaragoza,50,0.1161
2016,Cd,3,Álava,1,0.2041
2016,Cd,3,Albacete,2,0.0046
2016,Cd,3,Alicante,3,0.0191
2016,Cd,3,Almería,4,0.13
2016,Cd,3,Badajoz,6,0.0596
2016,Cd,3,Islas Baleares,7,0.0766
2016,Cd,3,Barcelona,8,0.3145
2016,Cd,3,Burgos,9,0.062
2016,Cd,3,Cáceres,10,0.0404
2016,Cd,3,Cádiz,11,0.0951
2016,Cd,3,Castellón,12,0.0783
2016,Cd,3,Ciudad Real,13,0.0119
2016,Cd,3,Córdoba,14,1.0086
2016,Cd,3,A Coruña,15,0.6878
2016,Cd,3,Girona,17,0.2284
2016,Cd,3,Granada,18,0.0379
2016,Cd,3,Huelva,21,0.2653
2016,Cd,3,Jaén,23,0.1701
2016,Cd,3,León,24,0.0658
2016,Cd,3,Lleida,25,0.1293
2016,Cd,3,Madrid,28,0.2061
2016,Cd,3,Málaga,29,0.0779
2016,Cd,3,Murcia,30,0.1292
2016,Cd,3,Ourense,32,1.4
2016,Cd,3,Asturias,33,0.2788
2016,Cd,3,Pontevedra,36,2.0121
2016,Cd,3,Santa Cruz de Tenerife,38,0.1481
2016,Cd,3,Cantabria,39,0.2543
2016,Cd,3,Segovia,40,0.0454
2016,Cd,3,Sevilla,41,0.085
2016,Cd,3,Tarragona,43,0.1231
2016,Cd,3,Toledo,45,0.0126
2016,Cd,3,Valencia,46,0.0533
2016,Cd,3,Valladolid,47,0.0453
2016,Cd,3,Bizkaia,48,0.746
2016,Cd,3,Zaragoza,50,0.0802
2016,Ni,4,Álava,1,2.1727
2016,Ni,4,Albacete,2,0.2666
2016,Ni,4,Alicante,3,2.4969
2016,Ni,4,Almería,4,3.9667
2016,Ni,4,Badajoz,6,0.5333
2016,Ni,4,Islas Baleares,7,1.8518
2016,Ni,4,Barcelona,8,3.7848
2016,Ni,4,Burgos,9,1.2528
2016,Ni,4,Cáceres,10,0.4963
2016,Ni,4,Cádiz,11,7.9739
2016,Ni,4,Castellón,12,1.3247
2016,Ni,4,Ciudad Real,13,0.2413
2016,Ni,4,Córdoba,14,1.5188
2016,Ni,4,A Coruña,15,5.4511
2016,Ni,4,Girona,17,2.4478
2016,Ni,4,Granada,18,3.5705
2016,Ni,4,Guadalajara,19,1.6606
2016,Ni,4,Huelva,21,2.1413
2016,Ni,4,Jaén,23,6.1548
2016,Ni,4,León,24,2.9314
2016,Ni,4,Lleida,25,2.4979
2016,Ni,4,Madrid,28,2.7401
2016,Ni,4,Málaga,29,4.2128
2016,Ni,4,Murcia,30,1.5239
2016,Ni,4,Ourense,32,8.3
2016,Ni,4,Asturias,33,1.5488
2016,Ni,4,Pontevedra,36,8.3
2016,Ni,4,Santa Cruz de Tenerife,38,3.122
2016,Ni,4,Cantabria,39,1.5082
2016,Ni,4,Segovia,40,0.7721
2016,Ni,4,Sevilla,41,1.3845
2016,Ni,4,Tarragona,43,3.0493
2016,Ni,4,Toledo,45,0.194
2016,Ni,4,Valencia,46,2.0514
2016,Ni,4,Valladolid,47,0.4713
2016,Ni,4,Bizkaia,48,5.9944
2016,Ni,4,Zaragoza,50,1.2923
2016,PM10,5,Álava,1,12.5081
2016,PM10,5,Alicante,3,18.7659
2016,PM10,5,Almería,4,22.6522
2016,PM10,5,Ávila,5,16.0699
2016,PM10,5,Badajoz,6,17.1893
2016,PM10,5,Islas Baleares,7,15.9234
2016,PM10,5,Barcelona,8,23.1355
2016,PM10,5,Cáceres,10,14.806
2016,PM10,5,Cádiz,11,22.1678
2016,PM10,5,Castellón,12,17.1089
2016,PM10,5,Córdoba,14,23.9182
2016,PM10,5,A Coruña,15,7.8038
2016,PM10,5,Girona,17,20.7356
2016,PM10,5,Granada,18,27.9377
2016,PM10,5,Guadalajara,19,9.7715
2016,PM10,5,Gipuzkoa,20,11.6962
2016,PM10,5,Huelva,21,24.5104
2016,PM10,5,Huesca,22,16.9803
2016,PM10,5,Jaén,23,30.6716
2016,PM10,5,León,24,25.164
2016,PM10,5,Lleida,25,17.1031
2016,PM10,5,Lugo,27,8.9919
2016,PM10,5,Málaga,29,22.9788
2016,PM10,5,Murcia,30,27.4534
2016,PM10,5,Asturias,33,14.9073
2016,PM10,5,Salamanca,37,8.0323
2016,PM10,5,Segovia,40,23.6048
2016,PM10,5,Sevilla,41,24.5003
2016,PM10,5,Tarragona,43,18.4981
2016,PM10,5,Teruel,44,16.6075
2016,PM10,5,Toledo,45,12.5484
2016,PM10,5,Valencia,46,18.5564
2016,PM10,5,Valladolid,47,14.2903
2016,PM10,5,Zamora,49,7.5013
2016,PM10,5,Zaragoza,50,18.207
2016,PM25,6,Alicante,3,10.9758
2016,PM25,6,Almería,4,10.0296
2016,PM25,6,Badajoz,6,6.5789
2016,PM25,6,Islas Baleares,7,8.7205
2016,PM25,6,Barcelona,8,13.8905
2016,PM25,6,Burgos,9,8.4462
2016,PM25,6,Cáceres,10,9.3691
2016,PM25,6,Cádiz,11,12.0434
2016,PM25,6,Castellón,12,11.1392
2016,PM25,6,Córdoba,14,14.3343
2016,PM25,6,A Coruña,15,16.0109
2016,PM25,6,Girona,17,9.7403
2016,PM25,6,Granada,18,13.5932
2016,PM25,6,Guadalajara,19,3.9825
2016,PM25,6,Huelva,21,14.6935
2016,PM25,6,Huesca,22,9.372
2016,PM25,6,Jaén,23,18.4449
2016,PM25,6,Lleida,25,10.3321
2016,PM25,6,La Rioja,26,11.9843
2016,PM25,6,Lugo,27,7.9624
2016,PM25,6,Madrid,28,10.5078
2016,PM25,6,Málaga,29,11.9249
2016,PM25,6,Murcia,30,14.1009
2016,PM25,6,Navarra,31,7.4914
2016,PM25,6,Asturias,33,8.1626
2016,PM25,6,Cantabria,39,8.8622
2016,PM25,6,Sevilla,41,10.8597
2016,PM25,6,Tarragona,43,9.7662
2016,PM25,6,Teruel,44,4.9503
2016,PM25,6,Toledo,45,5.4825
2016,PM25,6,Valencia,46,10.9926
2016,PM25,6,Bizkaia,48,8.7855
2016,PM25,6,Zamora,49,4.0954
2016,PM25,6,Zaragoza,50,11.5679
2016,Pb,7,Álava,1,0.0135
2016,Pb,7,Albacete,2,0.0007
2016,Pb,7,Alicante,3,0.0101
2016,Pb,7,Almería,4,0.0032
2016,Pb,7,Badajoz,6,0.0018
2016,Pb,7,Islas Baleares,7,0.0015
2016,Pb,7,Barcelona,8,0.0115
2016,Pb,7,Burgos,9,0.0022
2016,Pb,7,Cáceres,10,0.0015
2016,Pb,7,Cádiz,11,0.0044
2016,Pb,7,Castellón,12,0.0183
2016,Pb,7,Ciudad Real,13,0.0006
2016,Pb,7,Córdoba,14,0.0262
2016,Pb,7,A Coruña,15,0.108
2016,Pb,7,Girona,17,0.0057
2016,Pb,7,Granada,18,0.0021
2016,Pb,7,Guadalajara,19,0.0021
2016,Pb,7,Huelva,21,0.0054
2016,Pb,7,Jaén,23,0.0145
2016,Pb,7,León,24,0.0034
2016,Pb,7,Lleida,25,0.0029
2016,Pb,7,Madrid,28,0.0475
2016,Pb,7,Málaga,29,0.0038
2016,Pb,7,Murcia,30,0.0027
2016,Pb,7,Ourense,32,0.108
2016,Pb,7,Asturias,33,0.0051
2016,Pb,7,Pontevedra,36,0.108
2016,Pb,7,Santa Cruz de Tenerife,38,0.0019
2016,Pb,7,Cantabria,39,0.0073
2016,Pb,7,Segovia,40,0.0016
2016,Pb,7,Sevilla,41,0.0044
2016,Pb,7,Tarragona,43,0.003
2016,Pb,7,Toledo,45,0.0004
2016,Pb,7,Valencia,46,0.0266
2016,Pb,7,Valladolid,47,0.0043
2016,Pb,7,Bizkaia,48,0.0247
2016,Pb,7,Zaragoza,50,0.0029
2017,As,1,Álava,1,0.3552
2017,As,1,Albacete,2,1.805
2017,As,1,Alicante,3,0.3035
2017,As,1,Almería,4,0.4577
2017,As,1,Badajoz,6,0.4003
2017,As,1,Islas Baleares,7,1.0169
2017,As,1,Barcelona,8,0.9399
2017,As,1,Burgos,9,0.0658
2017,As,1,Cáceres,10,0.3043
2017,As,1,Cádiz,11,0.4339
2017,As,1,Castellón,12,0.5323
2017,As,1,Ciudad Real,13,1.1262
2017,As,1,Córdoba,14,0.7269
2017,As,1,A Coruña,15,1.0966
2017,As,1,Girona,17,0.5809
2017,As,1,Granada,18,0.4529
2017,As,1,Guadalajara,19,0.1523
2017,As,1,Gipuzkoa,20,0.2507
2017,As,1,Huelva,21,3.1524
2017,As,1,Jaén,23,0.5073
2017,As,1,León,24,0.1919
2017,As,1,Lleida,25,0.4552
2017,As,1,Lugo,27,1.8
2017,As,1,Madrid,28,0.483
2017,As,1,Málaga,29,0.4407
2017,As,1,Murcia,30,0.1808
2017,As,1,Navarra,31,0.155
2017,As,1,Ourense,32,1.8
2017,As,1,Asturias,33,0.521
2017,As,1,Santa Cruz de Tenerife,38,0.2383
2017,As,1,Cantabria,39,0.2944
2017,As,1,Sevilla,41,0.8719
2017,As,1,Tarragona,43,0.5792
2017,As,1,Toledo,45,0.6878
2017,As,1,Valencia,46,0.3062
2017,As,1,Valladolid,47,0.1076
2017,As,1,Bizkaia,48,0.5794
2017,BaP,2,Álava,1,0.1591
2017,BaP,2,Albacete,2,0.0544
2017,BaP,2,Alicante,3,0.07
2017,BaP,2,Almería,4,0.0458
2017,BaP,2,Badajoz,6,0.0136
2017,BaP,2,Islas Baleares,7,0.0911
2017,BaP,2,Barcelona,8,0.2104
2017,BaP,2,Cáceres,10,0.0092
2017,BaP,2,Cádiz,11,0.038
2017,BaP,2,Castellón,12,0.0845
2017,BaP,2,Ciudad Real,13,0.2502
2017,BaP,2,Córdoba,14,0.0684
2017,BaP,2,A Coruña,15,0.4475
2017,BaP,2,Girona,17,0.3984
2017,BaP,2,Granada,18,0.3245
2017,BaP,2,Gipuzkoa,20,0.118
2017,BaP,2,Huelva,21,0.0368
2017,BaP,2,Jaén,23,0.3246
2017,BaP,2,Lleida,25,0.3619
2017,BaP,2,Lugo,27,0.2769
2017,BaP,2,Madrid,28,0.1011
2017,BaP,2,Málaga,29,0.063
2017,BaP,2,Murcia,30,0.032
2017,BaP,2,Navarra,31,0.1018
2017,BaP,2,Ourense,32,0.7394
2017,BaP,2,Asturias,33,0.9629
2017,BaP,2,Santa Cruz de Tenerife,38,0.0803
2017,BaP,2,Cantabria,39,0.1135
2017,BaP,2,Sevilla,41,0.1205
2017,BaP,2,Tarragona,43,0.1481
2017,BaP,2,Toledo,45,0.1106
2017,BaP,2,Valencia,46,0.094
2017,BaP,2,Bizkaia,48,0.1671
2017,Cd,3,Álava,1,0.22
2017,Cd,3,Albacete,2,0.347
2017,Cd,3,Alicante,3,0.0156
2017,Cd,3,Almería,4,0.0842
2017,Cd,3,Badajoz,6,0.0505
2017,Cd,3,Islas Baleares,7,0.1248
2017,Cd,3,Barcelona,8,0.3058
2017,Cd,3,Burgos,9,0.0941
2017,Cd,3,Cáceres,10,0.1673
2017,Cd,3,Cádiz,11,0.1312
2017,Cd,3,Castellón,12,0.0941
2017,Cd,3,Ciudad Real,13,0.3505
2017,Cd,3,Córdoba,14,1.6705
2017,Cd,3,A Coruña,15,0.784
2017,Cd,3,Girona,17,0.1573
2017,Cd,3,Granada,18,0.0552
2017,Cd,3,Guadalajara,19,0.0172
